ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split
S14172,57,12,2025-11-30,38,30,0.0008134727535942,0.0,0.199882844171185,test
S14177,57,14,2025-11-30,36,22,0.0003255320386673,0.0,0.1323605565661615,test
S14178,57,6,2025-11-30,28,29,0.0005351701749058,0.0,0.1239306109833876,test
S14182,57,8,2025-11-30,28,30,0.0005768720805877,0.0,0.2307373727335696,test
S14183,57,1,2025-11-30,22,24,0.000530554615295,0.0,0.1391899605570205,test
S14186,59,6,2025-12-01,33,19,0.0023574698822015,0.0,0.3801054287832118,test
S14192,83,3,2025-12-13,46,15,0.0005098702094975,0.0,0.2010403966010065,test
S14206,66,1,2025-12-04,21,16,0.0021203911551827,0.0,0.4019231977878354,test
S14214,66,17,2025-12-04,58,19,0.0019260533876,0.0,0.2396589865551361,test
S14219,67,6,2025-12-05,50,30,0.0018118996628801,0.0,0.224167754811486,test
S14223,66,19,2025-12-04,53,15,0.001788591983557,0.0,0.30531229123036,test
S14225,66,19,2025-12-04,33,12,0.0017309192042598,0.0,0.2566090487908968,test
S14232,71,14,2025-12-07,52,22,0.0002849320076304,0.0,0.0861469501021368,test
S14239,71,11,2025-12-07,26,15,0.0001597713978386,0.0,0.078822342979386,test
S14251,70,22,2025-12-06,32,19,0.0009251189480029,0.0,0.1799742507645458,test
S14252,71,18,2025-12-07,29,19,0.0001245111266425,0.0,0.0393899273926037,test
S14253,70,19,2025-12-06,37,18,0.0010074819549208,0.0,0.1743778363310153,test
S14255,71,21,2025-12-07,53,15,8.637755950048482e-05,0.0,0.0627588048038218,test
S14263,71,6,2025-12-07,47,19,0.0001422706311891,0.0,0.0807164990353893,test
S14267,70,25,2025-12-06,31,14,0.0011542085490539,0.0,0.2114480380714349,test
S14270,79,5,2025-12-11,34,27,0.0026497713547024,0.0,0.3623928439677948,test
S14294,77,2,2025-12-10,45,16,0.0027535157405942,0.0,0.4086083635637158,test
S14296,63,3,2025-12-03,23,29,0.0031084319340076,0.0,0.3735001086675677,test
S14301,64,16,2025-12-03,63,21,0.0029541304204395,0.0,0.4291247987443236,test
S14304,64,15,2025-12-03,40,20,0.0030022914624133,0.0,0.4694213492142302,test
S14307,61,21,2025-12-02,34,13,0.0030264858487635,0.0,0.4428926636397408,test
S14311,61,15,2025-12-02,34,24,0.0027981750839518,0.0,0.4890944883774873,test
S14315,60,18,2025-12-01,25,18,0.0033440372987614,0.0,0.4554410407194423,test
S14343,84,24,2025-12-14,31,31,0.0016650852330243,0.0,0.3480232452798024,test
S14345,84,21,2025-12-14,38,32,0.0023860860785272,0.0,0.3882430978242277,test
S14348,66,1,2025-12-04,36,32,0.0018687336836703,0.0,0.3072711627200159,test
S14350,62,19,2025-12-02,13,24,0.0039179060318029,0.0,0.4315773741318316,test
S14356,77,16,2025-12-10,48,31,0.0014945479928262,0.0,0.330099073033602,test
S14357,73,15,2025-12-08,21,14,0.0022696691594604,0.0,0.4731585230464781,test
S14363,57,17,2025-11-30,19,20,0.0008467374252819,0.0,0.1753957772381843,test
S14367,82,11,2025-12-13,37,27,0.0011775035679474,0.0,0.185323292133095,test
S14372,83,8,2025-12-13,39,30,0.0023041343847409,0.0,0.3061173298041411,test
S14383,73,19,2025-12-08,48,19,0.0022338027517236,0.0,0.4649210077931778,test
S14385,73,24,2025-12-08,43,15,0.0029336053190692,0.0,0.4204216545343948,test
S14387,73,25,2025-12-08,62,17,0.0019091660113375,0.0,0.3376361001819172,test
S14400,65,15,2025-12-04,50,22,0.0024054723816785,0.0,0.4429373067485716,test
S14402,61,23,2025-12-02,17,16,0.0029931091858636,0.0,0.4797084060217375,test
S14405,61,10,2025-12-02,26,30,0.0030829883696529,0.0,0.4289454940343868,test
S14407,70,2,2025-12-06,37,32,0.0022024457472295,0.0,0.4117838335931891,test
S14408,69,18,2025-12-06,51,31,0.002459041949142,0.0,0.4036037465082624,test
S14413,69,10,2025-12-06,53,26,0.0032886991333607,0.0,0.4562920484400841,test
S14420,61,10,2025-12-02,64,25,0.0033002162128676,0.0,0.4102916982695248,test
S14425,61,16,2025-12-02,31,24,0.0026994203859715,0.0,0.4540667943592373,test
S14426,84,19,2025-12-14,17,27,0.0015038174300302,0.0,0.4467702301789552,test
S14427,83,9,2025-12-13,25,30,0.0018846203361536,0.0,0.2836350607646891,test
S14428,79,10,2025-12-11,14,18,0.0017493780285404,0.0,0.3157435113168416,test
S14432,77,10,2025-12-10,23,30,0.0011868937150447,0.0,0.3240010292756894,test
S14435,77,6,2025-12-10,62,16,0.0027696838587331,0.0,0.4082501840926514,test
S14452,59,22,2025-12-01,38,30,0.0017794208274388,0.0,0.3944399328403499,test
S14456,59,4,2025-12-01,22,29,0.0023010202032735,0.0,0.4068632965229044,test
S14464,84,10,2025-12-14,21,26,0.0014815671643984,0.0,0.2189791820066756,test
S14469,80,7,2025-12-12,18,20,0.0023608167862382,0.0,0.471347402828188,test
S14481,80,19,2025-12-12,37,25,0.0027289187921391,0.0,0.4026398602525501,test
S14488,60,19,2025-12-01,52,22,0.0024314649055681,0.0,0.4536075367248646,test
S14491,64,21,2025-12-03,26,24,0.0024314728736092,0.0,0.552727841715615,test
S14499,61,7,2025-12-02,37,30,0.0029471803954764,0.0,0.4363958430447319,test
S14504,67,9,2025-12-05,45,11,0.0021754305856007,0.0,0.406149685687821,test
S14511,72,19,2025-12-08,18,20,0.0028658755044398,0.0,0.4469506132867504,test
S14512,72,12,2025-12-08,21,23,0.003365954901045,0.0,0.4335130719564504,test
S14516,72,12,2025-12-08,63,23,0.0033554323133734,0.0,0.4397681172350641,test
S14529,77,2,2025-12-10,63,18,0.0024881124756778,0.0,0.3066929877363988,test
S14534,77,16,2025-12-10,40,12,0.001212026988724,0.0,0.3094408707112844,test
S14538,76,5,2025-12-10,51,16,0.0016956764715073,0.0,0.3177486884245422,test
S14547,84,15,2025-12-14,44,25,0.0023360931216864,0.0,0.3696284696766718,test
S14552,72,8,2025-12-08,36,24,0.001074553073147,0.0,0.1473169082460865,test
S14553,72,7,2025-12-08,24,27,0.0012059159305696,0.0,0.2479798146848553,test
S14561,79,10,2025-12-11,60,16,0.0018249000124141,0.0,0.2547858682690029,test
S14563,81,15,2025-12-12,17,22,0.0030160607465264,0.0,0.4588190750370832,test
S14568,81,25,2025-12-12,47,25,0.0039592963232396,0.0,0.4514398636457852,test
S14583,59,4,2025-12-01,16,24,0.0023131564822945,0.0,0.4375762493767703,test
S14584,59,12,2025-12-01,29,23,0.0022252311836931,0.0,0.354024884045131,test
S14585,59,23,2025-12-01,53,16,0.0021356678768909,0.0,0.3462443336601586,test
S14603,83,3,2025-12-13,52,25,0.0006437815449749,0.0,0.1900583475399173,test
S14604,83,3,2025-12-13,56,29,0.000682190629191,0.0,0.2483112422447143,test
S14610,79,18,2025-12-11,23,27,0.000938756879308,0.0,0.1709133967355681,test
S14624,67,7,2025-12-05,41,31,0.0014665851719788,0.0,0.2232308396434232,test
S14629,67,3,2025-12-05,34,24,0.0010601329258092,0.0,0.2667162754032804,test
S14630,73,14,2025-12-08,25,13,0.00205873927636,0.0,0.409931368281734,test
S14639,71,14,2025-12-07,31,14,0.0003294425508096,0.0,0.1281343737902816,test
S14643,71,17,2025-12-07,27,24,0.00010840405396,0.0,0.1038417862275464,test
S14644,71,20,2025-12-07,33,17,0.0002439333258046,0.0,0.0670875813948942,test
S14652,70,24,2025-12-06,23,24,0.0005180608874615,0.0,0.1382699953113863,test
S14654,70,19,2025-12-06,41,22,0.0015604435360313,0.0,0.2422301200058587,test
S14660,71,24,2025-12-07,53,25,0.0003248645980783,0.0,0.071968304110592,test
S14661,71,22,2025-12-07,28,21,0.0002102822488329,0.0,0.0704470675702504,test
S14662,71,22,2025-12-07,33,26,0.0003147651006599,0.0,0.0724689655518094,test
S14665,71,2,2025-12-07,29,18,0.0003352982130658,0.0,0.1196763383753624,test
S14681,57,11,2025-11-30,36,19,0.0004084892631651,0.0,0.1443075091589785,test
S14683,57,13,2025-11-30,54,19,0.0004546033291993,0.0,0.160170310061257,test
S14694,57,4,2025-11-30,50,24,0.0002012075624317,0.0,0.1219360579578652,test
S14698,57,20,2025-11-30,57,18,0.0004569693061185,0.0,0.1425837474511032,test
S14706,79,7,2025-12-11,52,17,0.0025715842777589,0.0,0.4340316279041205,test
S14714,59,3,2025-12-01,33,19,0.0015233562935239,0.0,0.3341062254535525,test
S14727,78,3,2025-12-11,55,29,0.0013275954338929,0.0,0.2448775956272555,test
S14728,73,15,2025-12-08,55,26,0.0032608680215814,0.0,0.4172348465419031,test
S14729,65,6,2025-12-04,56,22,0.0026813415764796,0.0,0.380561972048716,test
S14736,73,9,2025-12-08,16,22,0.0029191701168465,0.0,0.4365881375933921,test
S14739,78,14,2025-12-11,57,16,0.001052792732236,0.0,0.165844355756018,test
S14765,65,5,2025-12-04,24,23,0.0021363270749378,0.0051278876610848,0.3185201716793003,test
S14772,65,22,2025-12-04,45,15,0.002448772700109,0.0,0.4313093721236086,test
S14775,65,9,2025-12-04,58,18,0.0023133256489096,0.0,0.3871666805232213,test
S14776,58,16,2025-11-30,52,13,0.0023507551051968,0.0,0.4014787148788714,test
S14778,65,15,2025-12-04,26,23,0.002916804416872,0.0,0.4002307402428637,test
S14779,60,12,2025-12-01,34,23,0.003152197535611,0.0,0.4498949922528041,test
S14783,60,12,2025-12-01,34,22,0.0032463879865963,0.0,0.4441615842014813,test
S14787,81,2,2025-12-12,46,14,0.0036532774303251,0.0,0.4655556669700829,test
S14788,81,4,2025-12-12,15,25,0.0024531053133304,0.0,0.4838242902031687,test
S14795,81,21,2025-12-12,37,19,0.0025315349405593,0.0,0.4378378896132078,test
S14808,73,5,2025-12-08,31,17,0.002245968763697,0.0,0.4052887887823113,test
S14812,73,20,2025-12-08,37,25,0.0023258197310784,0.0,0.4774602519876641,test
S14818,70,16,2025-12-06,61,24,0.0032543270536025,0.0,0.3718439888978505,test
S14832,70,1,2025-12-06,36,31,0.0021604195974258,0.0083846831914094,0.4621716645385059,test
S14834,70,4,2025-12-06,35,27,0.0026177109666778,0.0,0.4590234064453725,test
S14837,70,1,2025-12-06,21,20,0.0029777729767013,0.0122778196371002,0.4483966908148963,test
S14840,70,5,2025-12-06,41,20,0.0045380549152038,0.0063086277148043,0.4797276673906387,test
S14841,70,4,2025-12-06,25,23,0.0028419527097734,0.0020849064518835,0.4216789522779849,test
S14850,79,17,2025-12-11,27,23,0.0003520186772538,0.0,0.1635252312045302,test
S14851,79,17,2025-12-11,50,30,0.0005621358691742,0.0,0.1615409740292827,test
S14852,79,16,2025-12-11,46,22,0.0010938391288972,0.0,0.2023594837091748,test
S14856,79,18,2025-12-11,36,13,0.0010171452573785,0.0,0.1343794654291245,test
S14863,79,17,2025-12-11,53,28,0.0003372573104428,0.0,0.1338166600907212,test
S14864,79,21,2025-12-11,24,20,0.0008278724790231,0.0,0.2204635928871632,test
S14878,57,13,2025-11-30,20,27,0.0008571742223451,0.0,0.1752638071516485,test
S14887,57,17,2025-11-30,60,26,0.0010126812798959,0.0,0.226291344148011,test
S14889,79,12,2025-12-11,26,16,0.001780703642089,0.0,0.3295666165546755,test
S14897,66,25,2025-12-04,54,24,0.0032835269824671,0.0,0.4104913098141702,test
S14903,67,5,2025-12-05,34,28,0.001292109222038,0.0,0.2327314770146785,test
S14907,67,7,2025-12-05,23,15,0.0016771892647806,0.0,0.2609429498768422,test
S14910,84,20,2025-12-14,37,11,0.0020016370643724,0.0,0.3491022585581601,test
S14912,79,11,2025-12-11,21,29,0.0012874001477735,0.0,0.2634698146854475,test
S14926,65,24,2025-12-04,32,24,0.0030617067323209,0.0,0.4283219620951503,test
S14931,72,4,2025-12-08,57,24,0.0013185962597214,0.0,0.1585494617569744,test
S14937,72,3,2025-12-08,58,16,0.0005437616574924,0.0,0.1656995076546347,test
S14940,72,3,2025-12-08,43,22,0.0004719088426067,0.0,0.1253515576527589,test
S14949,80,1,2025-12-12,15,24,0.0026361798812275,0.0,0.3965759635212796,test
S14950,80,1,2025-12-12,25,21,0.0030741116296335,0.0,0.4197711655215623,test
S14982,63,3,2025-12-03,38,25,0.002487944498378,0.0,0.4250051300444986,test
S14985,64,19,2025-12-03,16,20,0.0035875213108782,0.0,0.4905126715496479,test
S14987,64,25,2025-12-03,58,26,0.0026053492891771,0.0,0.4854595418067078,test
S14993,64,25,2025-12-03,47,25,0.0034838393782173,0.0041667190650452,0.5146879467334323,test
S14995,64,25,2025-12-03,53,21,0.0037270388775364,0.0,0.470362483108793,test
S15006,64,12,2025-12-03,27,27,0.0033105673296024,0.0020380462640602,0.4971417321512022,test
S15008,63,3,2025-12-03,19,20,0.0028246665118891,0.0,0.4486666710330629,test
S15012,78,24,2025-12-11,43,13,0.0026686689229064,0.0,0.4271981911708312,test
S15014,78,24,2025-12-11,56,24,0.002395123710934,0.0,0.3686468748931418,test
S15017,84,21,2025-12-14,19,26,0.002286016212865,0.0,0.4092046187003239,test
S15020,84,6,2025-12-14,34,22,0.0018341261002738,0.0,0.2920806698910181,test
S15026,84,8,2025-12-14,52,20,0.0012979790425934,0.0,0.2437817487199135,test
S15028,82,8,2025-12-13,35,26,0.0015480318968619,0.0,0.2435605272336992,test
S15029,76,14,2025-12-10,60,17,0.0023789644576136,0.0,0.3227093003263753,test
S15030,82,8,2025-12-13,34,28,0.0015780750813546,0.0,0.232050180594098,test
S15034,78,17,2025-12-11,33,20,0.0013760681317943,0.0,0.3292394421533153,test
S15036,78,14,2025-12-11,32,27,0.001432072446431,0.0,0.183285168964425,test
S15041,78,1,2025-12-11,52,16,0.0025705316055868,0.0,0.229408220345053,test
S15053,70,22,2025-12-06,53,18,0.0010854673804604,0.0,0.1567140107905068,test
S15064,71,23,2025-12-07,47,17,0.0001898174071886,0.0080436330679096,0.118350921984572,test
S15070,70,24,2025-12-06,44,24,0.0006649372888888,0.0,0.1951839884578159,test
S15074,61,16,2025-12-02,41,25,0.0022943698144443,0.0,0.4307983604698256,test
S15077,66,19,2025-12-04,30,21,0.0019417293217212,0.0,0.2973718946176233,test
S15081,69,17,2025-12-06,53,19,0.0026236477661337,0.0,0.3055943982618115,test
S15082,69,16,2025-12-06,47,17,0.0020429185330429,0.0,0.3532243908296569,test
S15092,65,22,2025-12-04,44,31,0.0022430855150782,0.0,0.420152928209281,test
S15094,65,5,2025-12-04,36,31,0.0021512440731758,0.0,0.3847274989947921,test
S15099,66,1,2025-12-04,35,26,0.0021022877055492,0.0,0.3422086415329879,test
S15117,60,12,2025-12-01,55,25,0.003009039539601,0.0,0.4741496527666584,test
S15124,62,19,2025-12-02,42,26,0.0030382144451902,0.0,0.389855681452737,test
S15126,62,21,2025-12-02,38,22,0.0030315294890704,0.0,0.4107003027728841,test
S15134,62,19,2025-12-02,58,15,0.0026557604859529,0.0,0.4133246305673603,test
S15141,60,14,2025-12-01,38,18,0.0032531959205737,0.0,0.4638338496871924,test
S15143,61,5,2025-12-02,44,25,0.0032106091436755,0.006146045878934,0.4779177249630884,test
S15157,81,12,2025-12-12,53,25,0.002307759897845,0.0,0.3981014215044407,test
S15163,81,10,2025-12-12,30,14,0.0035983957177137,0.0041019800100692,0.4479952910264225,test
S15166,81,14,2025-12-12,36,26,0.0030883979140335,0.0,0.5305190327443853,test
S15170,81,5,2025-12-12,20,26,0.0034624790287021,0.0,0.4882301663782948,test
S15174,81,6,2025-12-12,35,30,0.0033016663835705,0.0020699277399471,0.4685017811368686,test
S15177,81,2,2025-12-12,30,13,0.0033243204402287,0.004099949678686,0.4545404809647244,test
S15178,81,3,2025-12-12,56,14,0.0021927005557064,0.0041641530933708,0.4766373288858832,test
S15181,81,16,2025-12-12,40,20,0.0032161341466936,0.0,0.4585950273869884,test
S15196,66,11,2025-12-04,49,27,0.0014349791091355,0.0,0.3676609054297548,test
S15197,58,22,2025-11-30,43,25,0.0018988216968481,0.0020980821755887,0.3421190995287672,test
S15200,58,23,2025-11-30,43,21,0.0019594388957986,0.0,0.3695157127400074,test
S15212,58,17,2025-11-30,44,28,0.0029128052684646,0.0020638677795772,0.3968228570246493,test
S15233,76,11,2025-12-10,55,29,0.0017881198964061,0.0062170851002614,0.3390817850348664,test
S15240,74,11,2025-12-09,25,21,0.002978219360117,0.0102819360658043,0.3276343245962571,test
S15244,74,9,2025-12-09,44,26,0.0021298724066092,0.0020758152900294,0.3767408429159185,test
S15254,59,14,2025-12-01,29,17,0.0017704687333991,0.0,0.3581482016887969,test
S15268,57,14,2025-11-30,27,21,0.0003367929077906,0.0,0.1310197380318722,test
S15270,57,1,2025-11-30,18,26,0.001085985907924,0.0016678915769797,0.1179426265160994,test
S15275,79,15,2025-12-11,58,25,0.0017469185549682,0.0067230073621665,0.3698266209484127,test
S15277,79,13,2025-12-11,33,21,0.0021508420695808,0.0083526604147759,0.3687038754058787,test
S15281,79,7,2025-12-11,46,20,0.0024021971629079,0.008340381543088,0.3981276814453963,test
S15283,79,7,2025-12-11,13,21,0.0027731168291904,0.0083049261413007,0.403810873221447,test
S15285,79,12,2025-12-11,34,26,0.002097349313827,0.0,0.2936024446020417,test
S15296,61,4,2025-12-02,54,30,0.002471609016839,0.0,0.3133383460942997,test
S15297,67,11,2025-12-05,55,30,0.0015456880357846,0.0,0.3149870064668784,test
S15302,59,4,2025-12-01,49,30,0.0027801572587805,0.0,0.4000440551727697,test
S15306,59,20,2025-12-01,57,27,0.0023974739448985,0.0,0.4048893826880633,test
S15314,79,22,2025-12-11,58,27,0.0007627019660362,0.0,0.1767132161642385,test
S15327,76,9,2025-12-10,48,29,0.0005312269453779,0.0,0.2243501448717557,test
S15328,76,9,2025-12-10,27,30,0.0006032184431857,0.0,0.1880796151302191,test
S15329,74,25,2025-12-09,34,23,0.0010238734638275,0.0,0.1666896130673304,test
S15337,66,1,2025-12-04,51,15,0.0025862377752278,0.0,0.4322580612831852,test
S15340,58,10,2025-11-30,21,20,0.0014918625377338,0.0,0.3442209459522514,test
S15346,65,6,2025-12-04,61,15,0.0022860672194878,0.0,0.3850862235442209,test
S15354,67,22,2025-12-05,48,13,0.0026568407376879,0.0,0.3246675681740992,test
S15368,65,9,2025-12-04,15,26,0.001963460687092,0.0098949778507789,0.3847848029336971,test
S15377,82,25,2025-12-13,55,30,0.0016985613717071,0.0,0.2669288409702438,test
S15383,66,6,2025-12-04,25,30,0.0016243339482613,0.0099159043524236,0.3735032980267398,test
S15384,81,2,2025-12-12,51,31,0.0033655478819035,0.0231761829579444,0.4865379316368489,test
S15385,81,14,2025-12-12,45,32,0.0028941445004024,0.0114711720444998,0.4717064874528802,test
S15398,60,23,2025-12-01,63,25,0.0025915963093279,0.0,0.44375555805091,test
S15403,62,12,2025-12-02,37,28,0.0022967456713637,0.0033646783245662,0.4168388578011883,test
S15423,58,5,2025-11-30,49,29,0.0032166603888694,0.0,0.4186028016547418,test
S15435,59,23,2025-12-01,48,28,0.0019653536438403,0.0,0.3691569055548182,test
S15439,84,16,2025-12-14,47,27,0.001505824908414,0.0,0.3415577253963,test
S15452,82,24,2025-12-13,32,27,0.0020553523630691,0.0,0.3068116659336892,test
S15456,70,18,2025-12-06,29,25,0.0015934283658113,0.0,0.2491510777212537,test
S15459,70,24,2025-12-06,26,29,0.0006794087783054,0.0,0.180323018570465,test
S15465,70,25,2025-12-06,24,19,0.001498032755331,0.0,0.2529917200632046,test
S15470,71,6,2025-12-07,21,25,0.0003500660601693,0.0,0.0992232360691386,test
S15476,59,8,2025-12-01,37,16,0.0024787465954957,0.0,0.3411752468996203,test
S15485,77,16,2025-12-10,44,13,0.0012763749724096,0.0,0.2552733058915721,test
S15487,77,16,2025-12-10,42,25,0.0008869492338845,0.0,0.2442184655669301,test
S15496,78,16,2025-12-11,38,17,0.0027681190763636,0.0,0.3456214028169264,test
S15508,78,6,2025-12-11,18,26,0.0013558761365237,0.0067801697088756,0.2143102308258064,test
S15515,65,12,2025-12-04,37,12,0.0028980278364841,0.0033475452457448,0.4172071244840344,test
S15519,77,24,2025-12-10,46,24,0.0019491612707676,0.0082009141461643,0.3627297534001335,test
S15522,77,2,2025-12-10,49,20,0.0021644145165841,0.0050094241682037,0.4082779927426864,test
S15530,77,19,2025-12-10,29,23,0.0017359142818892,0.0016500992715658,0.3950557688443192,test
S15532,82,25,2025-12-13,43,25,0.0016584035980541,0.0,0.2673451632014144,test
S15543,84,21,2025-12-14,51,20,0.0021980745413813,0.0,0.3835281987167898,test
S15545,84,19,2025-12-14,52,26,0.002241189965883,0.0067693648783012,0.3265792009151323,test
S15550,72,3,2025-12-08,13,20,0.0008469807053232,0.0016333586388897,0.1835879130995827,test
S15555,73,6,2025-12-08,33,12,0.0023509278191301,0.0131005805639575,0.4764492047629824,test
S15560,73,14,2025-12-08,42,15,0.0021003168719244,0.0098479219299549,0.398602890445048,test
S15570,73,2,2025-12-08,42,17,0.0025846215682554,0.0050082631303156,0.3773061350359997,test
S15571,73,1,2025-12-08,41,25,0.0027560089081016,0.0016920992244261,0.3910780046274371,test
S15575,64,20,2025-12-03,52,27,0.0027564121510256,0.0016380745208549,0.4381314476918544,test
S15596,73,18,2025-12-08,37,12,0.0025479846553951,0.0016603859311524,0.3357498963637608,test
S15604,73,8,2025-12-08,31,17,0.0020964506025304,0.0066144299712199,0.4766045342791038,test
S15606,64,14,2025-12-03,18,25,0.0034243855663344,0.0016764487620589,0.436867907585708,test
S15607,64,18,2025-12-03,21,26,0.0037808659371542,0.0,0.4851934514312477,test
S15617,64,13,2025-12-03,61,21,0.0035754755648668,0.0016598036956514,0.5036017077920093,test
S15620,64,19,2025-12-03,39,17,0.0037225710382898,0.0,0.5025788225019004,test
S15621,64,20,2025-12-03,57,22,0.0036133863847023,0.0,0.4784991652664467,test
S15629,63,24,2025-12-03,60,18,0.0024670132560196,0.0,0.4662438279748973,test
S15631,60,25,2025-12-01,20,22,0.0028743663338521,0.0049022992473934,0.4545165649970373,test
S15635,63,21,2025-12-03,42,28,0.0026101371013985,0.0,0.4446740050533542,test
S15642,63,11,2025-12-03,40,23,0.0017697755489309,0.0,0.3673004272125005,test
S15646,62,11,2025-12-02,48,24,0.0035642763814089,0.0033523547425364,0.4372084916050148,test
S15658,60,18,2025-12-01,35,14,0.0037156463508532,0.0098616002777915,0.4399923067702239,test
S15662,68,23,2025-12-05,48,18,0.0016969063852592,0.0,0.3626846924449711,test
S15677,65,4,2025-12-04,63,18,0.0033797186870259,0.0032861894088165,0.4528363777069704,test
S15691,66,16,2025-12-04,38,17,0.0027770374367969,0.0049945733006391,0.3428883756782391,test
S15692,66,21,2025-12-04,39,29,0.0027434707073751,0.0,0.4024273129066589,test
S15694,66,8,2025-12-04,22,25,0.0026833792253658,0.0050140737078923,0.4261180866389482,test
S15696,66,9,2025-12-04,51,27,0.0022967639642079,0.0049018157430146,0.367066849648826,test
S15703,66,4,2025-12-04,22,25,0.0030540695115185,0.0067740011926058,0.4469132299771427,test
S15706,66,8,2025-12-04,43,27,0.0021373219901808,0.0,0.3916914176057024,test
S15708,70,23,2025-12-06,44,27,0.0008635372909625,0.0,0.1729733404056969,test
S15710,71,4,2025-12-07,20,28,0.0016937273674552,0.0,0.2575779614296343,test
S15719,80,10,2025-12-12,44,32,0.002207003033934,0.0016832451069046,0.3192986628477088,test
S15722,71,14,2025-12-07,58,17,0.0003935111196284,0.0,0.1222372398407887,test
S15731,71,22,2025-12-07,32,26,0.000214265802018,0.0,0.0473743616247183,test
S15733,81,22,2025-12-12,38,28,0.0031626523720601,0.0,0.4673521778346476,test
S15736,81,24,2025-12-12,51,14,0.0030869126114753,0.0,0.446213389446281,test
S15738,81,17,2025-12-12,62,16,0.0033299907814248,0.0,0.2958968474038507,test
S15739,72,19,2025-12-08,50,12,0.0014023159651347,0.0,0.2777896507743519,test
S15750,58,4,2025-11-30,26,19,0.0022723505107923,0.0,0.3906083444379519,test
S15753,83,8,2025-12-13,30,15,0.0034068370887774,0.0075508103447621,0.3878432118086352,test
S15757,83,14,2025-12-13,60,26,0.0026561461902023,0.0018502386323869,0.314605958935998,test
S15759,72,1,2025-12-08,44,25,0.0011568343214483,0.0094879196065854,0.1898385203594451,test
S15762,84,12,2025-12-14,55,16,0.0014800235632916,0.0037173330939879,0.2811647106035224,test
S15772,80,6,2025-12-12,21,22,0.0030541216061136,0.0,0.4254749349499978,test
S15781,73,15,2025-12-08,59,27,0.0034994241979485,0.0018972796750574,0.4524201545780522,test
S15788,73,3,2025-12-08,33,14,0.0026847984161429,0.0,0.4414020634807098,test
S15796,78,19,2025-12-11,58,16,0.0029819936609483,0.0,0.4007289209400245,test
S15805,70,7,2025-12-06,55,27,0.0030793832795855,0.0,0.4076361935435071,test
S15813,80,11,2025-12-12,33,29,0.0027378335008646,0.0018774128721772,0.4324858144333266,test
S15814,80,13,2025-12-12,49,15,0.0025974806978517,0.0,0.4241913345570179,test
S15817,80,13,2025-12-12,61,18,0.0021984915373376,0.0,0.3314144911858396,test
S15821,80,12,2025-12-12,60,16,0.0031087550218275,0.0131485953792835,0.4296145915920106,test
S15822,80,13,2025-12-12,35,29,0.0028714203418052,0.0036811133701444,0.4202343702579725,test
S15824,80,15,2025-12-12,37,13,0.0023112920489985,0.0037657078128966,0.3713146990061591,test
S15825,80,10,2025-12-12,30,13,0.0026274019342215,0.0093873835076704,0.3741560702199235,test
S15833,80,21,2025-12-12,60,23,0.0036366543245947,0.0092449980282297,0.3565085346155858,test
S15834,80,16,2025-12-12,54,26,0.0017211007530322,0.0,0.36664850804613,test
S15837,77,6,2025-12-10,39,29,0.0023406914181448,0.0,0.4347691454512135,test
S15842,64,10,2025-12-03,32,22,0.0027606828924929,0.0,0.4580573293818822,test
S15865,66,21,2025-12-04,36,15,0.0022970125641742,0.0018368425526567,0.4017795964197839,test
S15868,64,3,2025-12-03,20,22,0.0037409008671307,0.0037256930388761,0.5078621457719116,test
S15879,64,5,2025-12-03,37,30,0.0033423362188964,0.0113843299394133,0.4386479801997702,test
S15886,66,5,2025-12-04,59,19,0.0027564621481794,0.001877327773119,0.4382083999705136,test
S15894,64,4,2025-12-03,30,21,0.003270244994574,0.0073967414154267,0.4769879347544385,test
S15896,66,9,2025-12-04,42,17,0.0018667263357464,0.0055592219326405,0.3160451749633727,test
S15904,59,18,2025-12-01,32,17,0.0026682730274428,0.0,0.4039781700861238,test
S15915,59,4,2025-12-01,46,11,0.0015231788163928,0.0,0.4204142118664595,test
S15916,59,12,2025-12-01,57,14,0.001654056716431,0.0,0.4041155299463206,test
S15918,60,5,2025-12-01,37,27,0.0020537423665804,0.0,0.4515567981669878,test
S15935,62,21,2025-12-02,35,13,0.0034409805240427,0.0,0.4796226634751226,test
S15943,61,5,2025-12-02,49,24,0.003739159002315,0.001895911773345,0.4716604892821012,test
S15949,61,8,2025-12-02,42,21,0.0028699593184638,0.0,0.4311336687987216,test
S15960,81,15,2025-12-12,27,30,0.0031372376746697,0.0037307690864119,0.3947597386718557,test
S15962,81,12,2025-12-12,20,19,0.0026134842091021,0.0018447582141849,0.4399700166713334,test
S15963,81,12,2025-12-12,36,17,0.0030665084754028,0.0036997335000818,0.4662022359539841,test
S15968,81,14,2025-12-12,43,27,0.0033116604405098,0.0,0.4805453724772302,test
S15969,81,6,2025-12-12,35,14,0.0023113899278613,0.001889748211013,0.4784299923365133,test
S15976,81,4,2025-12-12,23,28,0.0027830728308972,0.0037366594865664,0.4783309760509257,test
S15977,81,17,2025-12-12,18,22,0.0038682099231705,0.001889748211013,0.4880310695343998,test
S15984,81,24,2025-12-12,42,19,0.0031989199839278,0.0094881369651707,0.4927853956970614,test
S15987,81,9,2025-12-12,31,27,0.0033701327714963,0.0037764379148287,0.4907630212794818,test
S15990,81,20,2025-12-12,61,25,0.0024978746377502,0.001866750801914,0.4640304905152319,test
